TotalBudget,ExperienceRating,AmountPaid,BalanceAmount,projAgeYrs,logAnnualBudget,paymentRatio,deptActive,statusProjEnc,dept_Agriculture,dept_Education,dept_Energy,dept_Health,dept_Infrastructure,dept_Water & Sanitation,ptype_Bridge,ptype_Dam,ptype_Flyover,ptype_Grid Station,ptype_Hospital,ptype_Irrigation Canal,ptype_Road Construction,ptype_Rural Health Centre,ptype_School Building,ptype_Solar Plant,ptype_University Building,ptype_Water Treatment Plant,loc_Abbottabad,loc_Bahawalpur,loc_Dera Ghazi Khan,loc_Faisalabad,loc_Gujranwala,loc_Gwadar,loc_Hyderabad,loc_Islamabad,loc_Karachi,loc_Lahore,loc_Mardan,loc_Multan,loc_Peshawar,loc_Quetta,loc_Rawalpindi,loc_Sargodha,loc_Sialkot,loc_Sukkur,loc_Swat,loc_Turbat,CompanyName,CompanyEncoded,SimilarProjectCost
1693.82,2.46,1597.59,96.23,8.21,10.6454,0.9432,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,1693.82
1742.2,3.46,242.92,1499.28,6.88,11.0021,0.1394,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,1839.805
2766.18,3.57,1166.66,1599.52,13.88,11.3504,0.4218,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Giga Construction,13,2069.76
4488.41,3.46,3521.81,966.6,4.54,11.3504,0.7846,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,2567.5
6369.46,2.46,3208.06,3161.4,16.05,11.3504,0.5037,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,6369.46
1301.14,3.99,883.19,417.95,12.54,11.0021,0.6788,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1405.96
918.23,3.46,138.46,779.77,7.21,10.24,0.1508,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Giga Construction,13,1242.33
1510.78,4.47,114.55,1396.23,13.71,10.6454,0.0758,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,1405.96
1225.18,4.03,1185.22,39.96,2.79,11.3504,0.9674,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1523.31
4648.76,2.84,515.52,4133.24,2.29,10.24,0.1109,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2122.5
6515.63,2.4,6252.96,262.67,11.05,10.6454,0.9597,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Giga Construction,13,2860.6099999999997
537.03,3.99,344.22,192.81,15.05,10.6454,0.641,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FWO-CCECC JV,7,2663.58
1936.12,4.47,195.35,1740.77,8.37,10.4631,0.1009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,1806.63
241.09,2.33,75.23,165.86,7.21,11.0021,0.312,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,1285.085
1749.38,3.57,604.01,1145.37,6.54,10.4631,0.3453,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,National Logistics Cell,1,2003.58
2699.4,1.89,196.44,2502.96,15.63,10.6454,0.0728,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Techno Construction,14,1615.0700000000002
1131.1,4.03,96.75,1034.35,7.54,10.24,0.0855,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Habib Construction,4,1010.0999999999999
866.76,3.99,309.17,557.59,11.12,11.3504,0.3567,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FWO-CCECC JV,7,1869.27
1725.04,2.46,1378.23,346.81,11.38,11.0021,0.799,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Al-Shafi Construction,9,2235.49
3937.37,4.9,3048.87,888.5,5.37,11.3504,0.7743,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M/S Tariq Builders,8,1895.335
2218.04,1.64,171.15,2046.89,6.71,10.6454,0.0772,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2849.65
2723.03,4.9,605.13,2117.9,6.88,10.24,0.2222,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Zahir Khan & Brothers,11,3663.1549999999997
1591.83,2.84,439.75,1152.08,8.88,10.24,0.2763,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2384.57
2556.47,2.46,2322.86,233.61,8.12,11.0021,0.9086,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SMS Infrastructure,12,2731.875
4441.52,2.4,505.22,3936.3,12.63,11.3504,0.1137,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1786.335
1807.2,2.33,881.36,925.84,14.3,11.0021,0.4877,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2421.12
1920.44,1.64,601.13,1319.31,15.88,11.3504,0.313,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,3156.035
24.66,2.84,16.76,7.9,5.04,10.6454,0.6796,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,1300.02
1671.37,2.33,467.6,1203.77,7.54,11.3504,0.2798,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1671.37
2319.07,4.47,838.8,1480.27,10.96,11.3504,0.3617,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,1418.58
4283.13,2.33,939.78,3343.35,15.8,10.6454,0.2194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,5182.99
3996.18,1.89,860.29,3135.89,10.88,11.2252,0.2153,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2923.82
266.18,2.46,55.67,210.51,3.54,11.0021,0.2091,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FWO-CCECC JV,7,1154.22
4736.2,4.03,359.35,4376.85,14.8,11.3504,0.0759,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Frontier Works Organization,0,2860.6099999999997
1212.89,4.03,837.66,375.23,11.38,10.24,0.6906,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,2849.65
220.36,4.47,14.6,205.76,5.62,10.4631,0.0663,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FWO-CCECC JV,7,1411.68
1808.1,4.03,261.23,1546.87,10.63,11.0021,0.1445,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1820.505
800.09,1.89,248.49,551.6,7.71,10.24,0.3106,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Techno Construction,14,1964.8500000000001
2698.06,2.46,1941.81,756.25,14.13,11.3504,0.7197,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saif Group,10,1989.33
2385.22,2.84,628.39,1756.83,12.05,11.0021,0.2635,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,1895.95
2414.91,3.46,1012.39,1402.52,7.46,11.0021,0.4192,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2156.47
393.47,3.99,210.21,183.26,9.71,10.4631,0.5342,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FWO-CCECC JV,7,1154.22
4609.87,2.46,881.86,3728.01,7.04,11.2252,0.1913,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,3429.195
604.98,4.9,75.72,529.26,7.88,11.0021,0.1252,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nespak,2,1918.36
648.21,4.03,414.99,233.22,5.45,11.3504,0.6402,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1673.625
4808.67,3.57,2323.49,2485.18,12.38,10.24,0.4832,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saif Group,10,3615.74
9886.22,4.03,1359.03,8527.19,10.29,10.6454,0.1375,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,2849.65
1419.71,4.03,1368.59,51.12,11.63,11.3504,0.964,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,3351.4049999999997
2013.75,2.33,245.47,1768.28,4.79,10.4631,0.1219,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,China State Construction,6,803.32
170.61,1.64,7.32,163.29,12.96,10.24,0.0429,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Al-Shafi Construction,9,1417.28
1221.7,4.03,470.15,751.55,11.29,10.6454,0.3848,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M/S Tariq Builders,8,2111.57
8340.46,3.99,1070.06,7270.4,7.62,10.24,0.1283,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,5555.465
5336.66,3.57,1901.9,3434.76,11.05,10.4631,0.3564,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,China State Construction,6,2272.475
997.34,4.47,746.45,250.89,13.46,10.24,0.7484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M/S Tariq Builders,8,1615.0700000000002
3348.01,4.47,2003.02,1344.99,7.54,11.0021,0.5983,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,2945.25
1741.35,3.57,1117.96,623.39,8.88,10.4631,0.642,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,1737.955
5939.42,2.46,2608.14,3331.28,2.37,10.6454,0.4391,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,National Logistics Cell,1,5131.72
2123.21,2.84,1054.45,1068.76,7.46,10.24,0.4966,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,1176.92
1075.78,3.99,237.25,838.53,8.54,10.6454,0.2205,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,China State Construction,6,1254.9450000000002
7826.16,2.84,2908.16,4918.0,11.96,10.4631,0.3716,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,China State Construction,6,3002.415
2689.37,4.47,840.6,1848.77,14.46,11.0021,0.3126,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Giga Construction,13,1062.8
1447.66,2.4,242.44,1205.22,8.37,11.0021,0.1675,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FWO-CCECC JV,7,1429.77
2643.88,3.57,1297.8,1346.08,13.21,10.6454,0.4909,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,2612.285
2806.4,2.33,876.13,1930.27,8.04,11.3504,0.3122,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Nespak,2,2663.58
7517.52,3.46,526.74,6990.78,5.45,11.3504,0.0701,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zahir Khan & Brothers,11,3958.34
909.21,2.46,899.65,9.56,4.87,10.6454,0.9895,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FWO-CCECC JV,7,2094.59
594.58,4.47,433.12,161.46,13.54,10.24,0.7284,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Izhar Construction,5,2275.5699999999997
1840.64,4.03,218.49,1622.15,6.37,11.0021,0.1187,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Saif Group,10,2030.065
759.18,4.03,725.51,33.67,13.63,10.6454,0.9556,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Nespak,2,1968.61
3915.74,3.57,740.57,3175.17,7.21,11.2252,0.1891,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2945.25
1115.28,2.84,843.78,271.5,3.87,11.2252,0.7566,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nespak,2,2445.29
8118.95,2.84,925.6,7193.35,4.54,10.24,0.114,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,7656.9
204.04,2.4,39.54,164.5,11.12,11.2252,0.1938,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Techno Construction,14,1615.0700000000002
291.01,2.33,154.32,136.69,5.96,11.3504,0.5303,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Giga Construction,13,1414.73
2175.37,4.9,1290.15,885.22,7.62,11.3504,0.5931,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nespak,2,1806.63
2805.06,2.33,2179.69,625.37,5.12,11.0021,0.7771,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frontier Works Organization,0,2127.78
1139.42,3.99,985.8,153.62,9.62,11.0021,0.8652,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,2066.145
2936.6,3.57,1645.64,1290.96,9.54,10.4631,0.5604,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,1304.72
841.44,2.46,789.67,51.77,12.63,10.6454,0.9385,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,China State Construction,6,1092.88
1801.4,3.57,470.41,1330.99,15.13,10.6454,0.2611,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Techno Construction,14,1242.33
9205.77,4.47,7592.36,1613.41,7.88,10.6454,0.8247,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,5182.99
3354.76,2.4,1500.41,1854.35,5.54,10.6454,0.4472,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China State Construction,6,5772.795
1582.9,4.03,336.28,1246.62,5.37,11.0021,0.2124,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Saif Group,10,1899.89
2128.58,3.57,1219.21,909.37,2.96,10.6454,0.5728,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M/S Tariq Builders,8,2128.58
1251.17,4.47,273.77,977.4,11.96,10.6454,0.2188,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Techno Construction,14,1251.17
1191.45,1.89,281.87,909.58,6.46,11.2252,0.2366,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Techno Construction,14,1885.895
7595.35,2.84,3172.96,4422.39,12.96,11.3504,0.4178,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,4092.39
5569.68,4.9,2867.68,2702.0,3.87,11.0021,0.5149,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al-Shafi Construction,9,2974.96
156.23,1.89,146.39,9.84,12.79,11.0021,0.937,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zahir Khan & Brothers,11,1972.335
4108.48,2.33,3401.15,707.33,13.96,11.0021,0.8278,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,4108.48
437.08,2.33,419.04,18.04,13.29,10.24,0.9587,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nespak,2,1154.22
39.02,3.99,1.71,37.31,2.37,11.3504,0.0438,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Techno Construction,14,1853.06
2740.0,2.33,1183.52,1556.48,15.46,11.0021,0.4319,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,China State Construction,6,1414.73
1516.6,3.99,194.04,1322.56,11.54,11.2252,0.1279,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Frontier Works Organization,0,1055.12
3867.19,2.46,1042.96,2824.23,6.54,10.6454,0.2697,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Descon Engineering,3,2338.24
298.63,4.03,13.18,285.45,6.12,11.0021,0.0441,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SMS Infrastructure,12,1918.36
5875.64,2.4,5315.86,559.78,2.71,10.24,0.9047,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,2857.44
2699.95,3.99,913.87,1786.08,12.21,10.24,0.3385,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giga Construction,13,1441.53
3343.13,2.84,1860.93,1482.2,3.29,10.6454,0.5566,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Habib Construction,4,2515.76
180.02,2.84,139.89,40.13,5.12,11.2252,0.7771,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,China State Construction,6,2107.375
9929.57,2.84,4485.52,5444.05,15.38,11.0021,0.4517,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,China State Construction,6,5131.72
2398.2,2.46,1730.95,667.25,10.12,11.2252,0.7218,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2384.57
292.73,2.33,34.91,257.82,9.79,11.2252,0.1193,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Techno Construction,14,2663.58
98.26,2.4,34.2,64.06,7.54,10.4631,0.3481,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Saif Group,10,1928.63
2717.52,1.64,539.62,2177.9,9.71,11.0021,0.1986,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SMS Infrastructure,12,2462.535
4629.42,4.9,4380.24,249.18,9.04,11.0021,0.9462,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Descon Engineering,3,3615.74
